video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,caption
YxJWnOaLbYY,小高姐的 Magic Ingredients,整鸡脱骨,"整鸡脱骨 整鸡去骨 整鸡拆骨
debone whole chicken
debone chicken

Pepin Debone Chicken  https://youtu.be/nfY0lrdXar8

背景音乐：
Talkies   by    Huma-Huma",2018-03-06T22:16:15Z,152291,2941,,311,PT4M48S,true
1PMasL_48rA,小高姐的 Magic Ingredients,炒锅选购-3 铸铁锅 碳钢锅 中式炒锅 铁锅也可以无油煎鸡蛋,这个最全的一个炒锅介绍。铝锅，铜锅，不锈钢锅，玻璃锅，陶瓷锅，不粘锅，珐琅锅，铸铁锅，碳钢锅，中式炒锅。包括各种炒锅性能对比，和品牌推荐。章丘铁锅真的那么神奇吗？,2018-02-28T23:57:53Z,1355867,32262,,1277,PT7M3S,true
StnCItPM7v8,小高姐的 Magic Ingredients,炒锅选购-2 （玻璃锅 珐琅锅 不粘锅）不粘锅的涂层真的有毒吗？,"你会选锅么？不粘锅会危害健康吗？不粘锅的涂层如果坏了，你是换新的还是接着用？什么样的不粘锅最耐用？如果才能避免不粘锅的毒气呢？一系列的问题，小高姐用6分钟帮你解答。最后包括不粘锅的推荐。

背景音乐：
A Quiet Thought by   Wayne Jones 
不粘锅 陶瓷不粘锅 不粘锅推荐 不粘锅是否健康",2018-02-20T20:13:44Z,1698306,34350,,1071,PT6M28S,true
PUCLToWjMKs,小高姐的 Magic Ingredients,煎牛排的那些事 小高姐6分钟内全部讲清楚,"煎牛排的做法
纽约客牛排 1块  2.5厘米厚
犹太盐kosher salt  2克
（煎牛排用这个盐是最好的选择，如果没有的话就用普通的食盐也可以）
现磨黑胡椒 1克
黄油 40克
蒜头 15克
百里香 4克

Everything you need to know about frying a piece of steak
New York Strip (Prime) 1 piece 430g 1 inch thick
kosher salt 2g
freshly crushed black pepper 1g
butter 40g
garlic 15g
fresh thyme 4g

背景音乐
A Quiet Though by Wayne Jones

煎牛排 牛排的做法 铁锅煎牛排",2018-02-13T20:41:32Z,5518281,81898,,4014,PT5M50S,true
vnkbmY3aIts,小高姐的 Magic Ingredients,枣馍  几种简单的造型 最适合家庭制作,"枣馍的制作
10个中等大小的枣馍
中筋面粉 600克 / 4杯（蓬松量法）
盐1克   /  1/8茶勺
糖15克   /  1汤勺
冰块 45克   /   2块
酵母 5克   /   1 茶勺
水350克   /   1+1/3杯+1 汤勺、
枣适量

steamed jujube buns
for making 10 medium sizes buns
all purpose flour 600g / 4 cups
salt 1g   /  1/8 teaspoon
sugar 15g   /  1 tablespoon
ice cubes  45g   /   2 cubes
yeast  5g   /   1 teaspoon
water 350g   /   1+1/3 cup+1 tablespoon
jujubes


A Quiet Thought
0:18 / 1:56
Wayne Jones",2018-02-09T20:22:52Z,2231200,25654,,861,PT6M1S,false
BaYhUKLXa4A,小高姐的 Magic Ingredients,炒锅选购（ 铝锅 铜锅 不锈钢锅）本来可以当厨神，结果毁在炒锅上了,"炒锅的选购是一个大的话题。（best  frying pans review) 这个是视频主要是用物理学原理深度分析各个炒锅的利弊。这一集讲到的是 铝锅，铜锅和不锈钢锅。下一集讲玻璃锅 珐琅锅 不粘锅和陶瓷不粘锅，最后讲到：铸铁锅，碳钢锅和中式炒锅。
图片来自：Pixaday",2018-02-07T01:14:14Z,1806023,40415,,1043,PT6M34S,true
_-JdGn3EWZQ,小高姐的 Magic Ingredients,炸鱼排 如何调面糊，挂浆，炸出酥脆的纹路,"English Video https://youtu.be/4U4kRZfNTg0

炸鱼排 炸鱼 炸鸡的做法
炸鱼食谱：
黑线鳕鱼鱼柳 1.2 公斤
盐 2g  /  1/4 teaspoon
黑胡椒 1g /  1/8teaspoon
中筋面粉 70g  /  1/2cup
油 炸鱼用 
中筋面粉 150g  / 1cup
玉米淀粉 75g  /  1/2cup
泡打粉 4g  / 1 teaspoon
盐 2g  /  1/4 teaspoon
小苏打1g  /  1/4 teaspoon
辣椒粉 1g  /  1/4 teaspoon
白醋 2g  /  1/4 teaspoon
蒜 2g  / 1 clove
盐 1g  /  1/8teaspoon
酸奶油 50g  / 1/4 cup
牛奶 15g  /  1 tablespoon 




haddock fillet 1.2kg
salt 2g  /  1/4 teaspoon
black pepper 1g /  1/8teaspoon
all purpose flour 70g  /  1/2cup
oil for frying 
all purpose flour 150g  / 1cup
corn starch 75g  /  1/2cup
baking powder 4g  / 1 teaspoon
salt 2g  /  1/4 teaspoon
baking soda 1g  /  1/4 teaspoon
chili powder 1g  /  1/4 teaspoon
white vinegar 2g  /  1/4 teaspoon
garlic 2g  / 1 clove
salt 1g  /  1/8teaspoon
sour cream 50g  / 1/4 cup
milk 15g  /  1 tablespoon 

Evening Fall Piano by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100235 
Artist: http://incompetech.com/",2018-02-02T22:04:40Z,1930783,35016,,823,PT4M46S,false
pQvLgXIjrww,小高姐的 Magic Ingredients,无水烧南瓜 甘面 香甜 你确定不是烤出来的吗？,"烧南瓜，南瓜食谱 南瓜的做法
绿皮小南瓜一个
葱一根
油 25 克   /  2 tablespoons
酱油 15克  / 1 tablespoon

ingredients:
kabocha squash  small 1
green onion 1
oil 25g  / 2 tablespoons
regular soy sauce 15g / 1 tablespoon

背景音乐：
Gymnopedie No 3 by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100785
Artist: http://incompetech.com/
 

烧南瓜 南瓜食谱 南瓜的做法",2018-01-29T20:14:25Z,1418335,19504,,721,PT2M51S,false
OjfdhlW4aIk,小高姐的 Magic Ingredients,烧鸡 免油炸 水煮三黄鸡的技巧,"烧鸡 扒鸡 三黄鸡的做法
三黄鸡一只 1- 1.5公斤
盐水：
水 2公斤
盐 120克 (或者6%水的重量）
花椒 3克 /  1茶勺
大料 3克  /  1茶勺


煮鸡：
凉水 2公斤左右
洋葱40克   /  1/4个 
生姜40克   /  1大块 
花椒 3克  /   1茶勺
大料3克  /   1 茶勺
桂皮 7克   /  1个
草果 5克   /  一个
茴香 3克   /  1 茶勺
香叶 1克  /   3片
干辣椒 1克   /  2个
丁香 1克   /   5个
老抽 85克   /  1/3杯
盐 8克  /   1茶勺


ingredients:
Chinese yellow chicken  1- 1.5 kg

brine：
water  2kg
salt  120g (or 6% weight of the water used)
Sichuan peppercorn  3g  /  1 teaspoon
star anise  3g /  1 teaspoon 


For boiling chicken：
cold water  around 2kg
onion 40g  /   1/4 
ginger 40g  /  1 big piece
Sichuan peppercorn  3g  /  1 teaspoon
star anise 3g  /  1 teaspoon
cinnamon stick  7g  /  1 piece
black cardamom  5g  /  1 piece
fennel seeds 3g  /  1 teaspoon
bay leaves 1g  /  3 pieces
dried chili  1g   /  2 pieces
clove 1g  /  5 pieces
dark soy sauce  85g   /  1/3 cup
salt 8g   /  1 teaspoon

背景音乐：
Meditation Impromptu 01 by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100163 
Artist: http://incompetech.com/

烧鸡 扒鸡 三黄鸡的做法",2018-01-24T23:14:15Z,1108033,14971,,1047,PT5M18S,false
dPmTItb2jr0,小高姐的 Magic Ingredients,红烧带鱼 炒糖色的方法,"红烧带鱼，糖醋带鱼，香煎带鱼，年菜 的做法：
可以做两盘红烧带鱼
腌制带鱼：
带鱼 950克
葱 30克   / 1根
生姜 15克  / 一块
盐 3克   /   1/2茶勺
白胡椒粉 1克   /   1/4茶勺

炸带鱼:
淀粉 10克  /  1汤勺
葱 30克  / 一根
生姜 15克  /   一块
蒜40克   /  15粒
干辣椒 2克   /  4个

炒糖色:
油36克   /  3汤勺
糖30克   /  2汤勺

烧鱼：
糖 5克   /  1茶勺
盐1克   /  1/4茶勺或适量
醋 10克   /  1汤勺

ingredients:
to make two plates

To marinate fish:
ribbonfish 950g
green onion 30g  / 1
ginger  15g / 1 small piece
salt 3g / 1/2 teaspoon
white pepper powder 1g / 1/4 teaspoon

Frying fish:

starch 10g / 1 tablespoon
green onion 30g  / 1
ginger  15g / 1 small piece
garlic 40g / 15 cloves 
dried chili 2g /4

Sugar caramel
oil 36g /3 tablespoons
sugar 30g / 2 tablespoons

braising fish:
sugar 5g   /  1 teaspoon
salt 1g   /  1/4 teaspoon
Chinese vinegar 10g   /  1 tablespoon

背景音乐：
Canon in D Major by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100301
Artist: http://incompetech.com/",2018-01-17T21:34:10Z,549781,7182,,493,PT4M20S,false
e9vpCrCtYIQ,小高姐的 Magic Ingredients,炸麻叶 / 排叉  几种传统的翻花手法,"炸麻叶 / 排叉

可以做3大盘子麻叶
中筋面粉 400克 /  2+3/4杯 (蓬松量法）
油 36克   /   3 汤勺
鸡蛋一个
盐4克  /    1/2茶勺
黑芝麻 3克  /  1茶勺
水 140克  / 半杯+1汤勺

需要时间：
饧面时间一个半小时，操作一个半小时



can make 3 big plateful
all purpose flour 400g   / 2+3/4 cups
oil  36g   /   3 tablespoons
egg 1
salt  4g  /    1/2 teaspoon
black sesame seeds  3克  /  1teaspoon
water 140g  /  1/2 cup + 1 tablespoon

time required 
3 hours (included 1.5 hours for resting the dough)


Gymnopedie no1 by Satie",2018-01-12T21:14:44Z,2410213,31310,,1214,PT6M51S,true
XRVox5pVPQU,小高姐的 Magic Ingredients,牛肉馅饼,"牛肉餡餅  香河肉饼 牛肉馅饼的做法 Chinese pan cooked beef pies

10 个牛肉馅饼
饼皮：
中筋面粉 400克 / 2+3/4杯 (蓬松量法）
开水 167克  / 2/3杯
盐 2克  /  1/4 茶勺
温水 140克  / 1/2杯+1 汤勺
油 27克  / 2 汤勺

馅料：
牛肉碎 625克
花椒粉 1克 / 1/2 茶勺
五香粉 1克 / 1/2 茶勺
白胡椒粉 1克 / 1/2 茶勺
酱油 30克 / 2汤勺
盐 8克 / 1 茶勺
生姜 10克 / 1茶勺
葱 80克  / 1杯
温水 125克  / 半杯
土豆 500克


10 pan fried beef pies
dough for the wrap:
all purpose flour  400g  / 2+3/4 cups
boiling water  167g   / 2/3 cup
salt 2g  / 1/4 teaspoon
warm water  140g  / 1/2 cup+1 tablespoon
oil 27g /  2 tablespoons

beef fillings：
ground beef 625g
five-spice powder 1g  /  1/2 teaspoon
Sichuan peppercorn powder 1g / 1/2 teaspoon
white pepper powder 1g / 1/2 teaspoon
regular soy sauce  30g  /  2 tablespoons
salt  8g  / 1 teaspoon
ginger  10g  / 1teaspoon
green onions 80g  /  1 cup
warm water  125g  / 1/2 cup
Yukon gold potatoes  500g  / 4 small size

背景音乐：
 I Need to Start Writing Things Down by Chris Zabriskie is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://chriszabriskie.com/darkglow/
Artist: http://chriszabriskie.com/ 
牛肉餡餅  牛肉馅饼 香河肉饼 pan cooked beef pies",2018-01-05T18:01:27Z,5456074,163445,,4753,PT5M45S,true
p68A0oE_KaU,小高姐的 Magic Ingredients,杏仁饼干,"杏仁饼干 红糖饼干 brown sugar cookies almond cookies
制作30个饼干

室温黄油 227克   /    1杯
白糖 50克  /     1/4杯 （糖的用量不是很大，饼干不是特别甜，喜欢甜一些的，糖可以翻倍）
中筋面粉 （或者低筋面粉）240克   /   1+1/2 杯+1汤勺杯（蓬松量法）
玉米淀粉 40克   /    1/4杯（蓬松量法）
盐 2克   /   1/4茶勺
杏仁粉 115克   /   1杯
糖蜜 20克   /  1 汤勺
325华氏度/165摄氏度 烤15-18分钟


to make 30 cookies

room temperature butter  277g   /    1 cup
sugar  50g  /   1/4 cup（You can double the sugar amount for a sweeter taste)
all purpose flour （or pastry flour）240g   /   1+1/2 cup +1 tablespoon
corn starch 4og   /    1/4 cup
salt 2g   /   1/4 teaspoon
almond powder  115g   /   1 cup
cooking molasses 20g   /  1 tablespoon
325F /165C bake for 15-18 minutes

背景音乐
C Major Prelude  by Bach

杏仁饼干 红糖饼干 brown sugar cookies almond cookies almond shortbread",2017-12-30T22:43:25Z,220718,5189,,1112,PT5M26S,true
IHYfHfDWvtY,小高姐的 Magic Ingredients,水煎包,"水煎包，生煎包，水煎饺子，pan fired dumplings 
60个水煎包 
温水 375克 /1.5杯
酵母 6克 /1.5茶勺
中筋面粉 600克 /4杯（蓬松量法）
盐 2克 /1/4 茶勺

馅料：
瘦牛肉碎 350克
红薯粉条 100克
唐芹 250克
葱 30克 （2根）
生姜 15克 
鸡蛋一个
五香粉 1克/ 1/2茶勺
花椒粉1克/ 1/2茶勺
白胡椒粉1克/ 1/2茶勺
盐8克/ 1茶勺
生抽 30克/ 2汤勺
温水 125克/ 半杯

面糊水
水 80克/ 1/3杯
玉米淀粉 4克/1.5茶勺

for making 60 dumplings
warm water  375g /1.5cup
yeast 6g /1.5 teaspoon
all purpose flour 600g /4 cups
salt 2g /1/4 teaspoon

fillings：
lean ground beef 350g
sweet potato noodles 100g
Chinese celery 250g
green onions 30g （2）
ginger 15g 
egg 1
five spice powder 1g / 1/2 teaspoon
Sichuan peppercorn powder 1g / 1/2 teaspoon
white pepper powder 1g / 1/2 teaspoon
salt 8g / 1 teaspoon
regular soy sauce  30g / 2 tablespoons
warm water 125g / 1/2 cup

starch water:
warm water 80g /1/3 cup
corn starch 4 g /1.5 teaspoon


水煎包，生煎包，水煎饺子，pan fired dumplings",2017-12-26T19:38:38Z,2941811,56346,,1604,PT4M47S,true
DBEpw0WCL8s,小高姐的 Magic Ingredients,脆皮鸡,"脆皮鸡 crispy chicken 的做法
三黄鸡 或者童子鸡一只
葱两根
生姜一小块
花椒一汤勺
盐一茶勺
酱油（生抽）一汤勺

调味料：
花椒粉，盐
或者 孜然粉，辣椒粉和盐


crispy chicken
whole chicken or spring chicken
green onions 2
ginger 1 small piece 
Sichuan peppercorn 1 tablespoon
salt 1 teaspoon
regarlar soy sauce 1 tablespoon
Sichuan peppercorn powder 1 teaspoon
salt 1 teaspoon

or 
cumin powder 1 teaspoon
chili powder 1 teaspoon
salt 1 teaspoon
 Gymnopedie No 1 by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100787
Artist: http://incompetech.com/ 
脆皮鸡，cripsy chicken",2017-12-20T22:48:56Z,1221115,19965,,916,PT3M35S,false
uHdFea95PLU,小高姐的 Magic Ingredients,蒸馒头 松软香甜  回味无穷 只要三种原料,"馒头，北方馒头 戗面馒头 steamed buns 的做法：
可以做8个2两的大馒头
温水 250克/ 1杯
酵母 4克 /1茶勺
中筋面粉 400克/ 2+3/4杯 (蓬松量法）
碱面 0.5克 /1/4茶勺
温水 15克 /1汤勺
中筋面粉 150克 /1杯

steamed buns：
for 8 big buns
warm water 250g/ 1 cup
yeast  4g /1 teaspoon
all purpose flour 400g/ 2+3/4 cup
dietary alkali 0.5g /1/4 teaspoon
warm water 15g /1 tablespoon
all purpose flour 150g /1 cup

背景音乐：
Facile by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100858
Artist: http://incompetech.com/
馒头 馒头的做法 馒头制作 北方馒头的做法",2017-12-12T20:23:26Z,3543850,48793,,3514,PT5M24S,false
NVEPVd5EpIs,小高姐的 Magic Ingredients,酸黄瓜 无需泡菜引子，简单方法 7天就好,"酸黄瓜的做法：pickled cucumber recipe
小黄瓜 7根
晒过一天的水，或者凉开水 500克  /2杯
花椒 2克/ 1 茶勺
小茴香 2克 1 茶勺
干辣椒 2 个
泡菜盐 15克/ 1汤勺 （盐的用量是的水的3%）
避光室温腌制7天

Pickled cucumber
ingredients：
baby cucumber 7
one day old tap water 500g / 2 cups
Sichuan peppercorn 2g /1 teaspoon
fennel seeds 2g /1 teaspoon
dried chili 2
pickling salt 15g /1 tablespoon (3% of water)
Avoid sunlight， at room temperature for 7 days. 
It Came Upon a Midnight Clear by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100191 
Artist: http://incompetech.com/ 
酸黄瓜 pickled cucumber recipe",2017-12-09T19:46:21Z,714361,13640,,646,PT2M15S,false
-NVRSRLi4EM,小高姐的 Magic Ingredients,炸馓子 美丽扇形 超级酥脆,"油炸馓子的做法
20个
中筋面粉 365克 蓬松量法 2.5杯
盐 4克 1/2 小勺
油 55克 1/4杯
水 161克 1/2 杯 + 2 大勺+（1小勺调整量）



ingredients：
make 20
all purpose flour 365g  2.5 cup
salt 4g    1/2 teaspoon
oil 55g    1/4 cup
water 161g 1/2 cup + 2 tablespoon +（1 teaspoon adjustable）

 Meditation Impromptu 02 by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100162
Artist: http://incompetech.com/

油炸馓子的做法",2017-12-05T22:31:49Z,476685,8712,,449,PT4M31S,false
G9lruCgeV8w,小高姐的 Magic Ingredients,刀具 如何正确购买厨房刀,"很多网友留言，希望在做饭之外呢，讲讲厨具。大家说起厨具，想起来就是锅碗瓢盆，但是往往漏掉了刀。刀在厨房的很重要。讲厨具的第一篇我就从刀开始。对于普通家庭来说，选购刀的宗旨并不一定是贵，而是锋利，方便，而且这个锋利的程度可以保持相对长的时间。我花了一些时间，仔细的整理的资料。希望可以给大家一个直观的，清晰思路，帮助大家选购厨房刀。刀具价格也都是在不停变换中的，视频中的价格仅供大家参考，以实际的售价为准。

为了方便从美国看视频的朋友，下面的链接都是amazon.com。提醒大家，下面链接里的价格是美元，会和视频中的加币价格有所出入。

压切刀（stamped）的三个品牌：
Victorinox

8寸主厨刀：
Victorinox Fibrox 8-Inch Chef's Knife
https://amzn.to/3iYiChZ

7寸三德刀：
Victorinox Swiss Army Classic 7-Inch Santoku Knife with Granton Edge 
https://amzn.to/3a1qcUQ

Wusthof

8寸主厨刀：
Wusthof Pro Cook's Knife, 8-Inch 
http://amzn.to/2jCBHrR

7寸三德刀：
Wusthof Pro Hollow Ground Santoku Knife, 7-Inch 
https://amzn.to/36eb31l

 
J.A. Henckels International

8寸主厨刀：
J.A. Henckels International Fine Edge Pro 8-Inch Stainless-Steel Chef Knife
https://amzn.to/2McyYYe

7寸三德刀：
J.A. Henckels International Fine Edge Pro 7-Inch Santoku, Hollow Edge
http://amzn.to/2AA8Bnw

锻造：碳钢刀的品牌：
Yoshihiro Mizu Yaki Aogami Super Blue High Carbon Steel Kurouchi Santoku Chef’s Knife 7 In 
http://amzn.to/2iaI5pH

锻造的高碳不锈钢品牌

Wusthof 4183-7 Wusthof Classic 7-Inch Santoku Knife, Hollow Edge 
https://amzn.to/3qTTBHy

ZHEN Japanese VG-10 3 Layers forged steel Santoku Chef Knife 7-inch, Micarta Handle
http://amzn.to/2jBgej7

Shun Amazon VB0718 Sora Hollow Ground Santoku Knife, 7-Inch 
https://amzn.to/3iOJalQ

粉末钢
Kramer by Zwilling JA Henckels Bob Kramer 7"" Stainless Damascus Santoku Knife by Zwilling J.A. Henckels 34897-183 
https://amzn.to/3iPDEzc


Facile by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100858 
Artist: http://incompetech.com/
刀具 厨房刀 厨房刀选购",2017-12-01T20:58:32Z,813076,19987,,1558,PT11M11S,false
W2Da1cEGud4,小高姐的 Magic Ingredients,炒凉粉  一个简单窍门 轻松制作完美凉粉,"凉粉，炒凉粉的做法
可以做两大盘
绿豆淀粉 135克 1杯
第一次加冷水 250克 1杯
第二次加热水 1250克 5杯
淀粉和水的总体积比例是 1：6

配菜：炒一大盘的配菜
做好的凉粉取其中一半
胡萝卜 1/3个 50克
蒜苗 2根 50克
蒜 3瓣 10克
油 20克 2 汤勺
五香粉 0.5克 1/4 茶勺 
花椒粉 0.5克 1/4 茶勺
生抽 10克 1 汤勺
老抽 12克 1 汤勺
熟米饭 30克 1/4 杯


ingredients：
For 2 servings:
mung bean starch 135g 1 cup
first cold water 250g 1 cup
second warm water 1250g 5 cup
starch and total water proportion is 1 to 6


orther ingredients for make one serving：
carrot 1/3 50g
garlic sprout 2 50g
garlic 3 10g
oil 20g 2 tablespoon
five spice powder 0.5g 1/4 teaspoon 
Sichuan peppercorn powder 0.5g 1/4 teaspoon 
regular soy sauce 10g 1 tablespoon
dark soy sauce 12g 1 tablespoon
cooked rice 30g 1/4 cup

背景音乐：
Love of All by Twin Musicom is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Artist: http://www.twinmusicom.org/

凉粉，炒凉粉的做法",2017-11-25T18:29:02Z,716930,13930,,820,PT4M21S,false
UmPB-oUVFvg,小高姐的 Magic Ingredients,枣沫糊 稠稠的 甜甜的 只用一种原料就能做出的养生美味,"枣沫糊的做法
红枣 454克
第一次加热水 1杯 250克
第二次加热水 半杯 125克
冲枣沫糊的时候，用枣泥和水1:1或者1:2的比例冲开。可以根据自己的喜好，调整热水的用量。

ingredients：
jujube 454g
hot water 1st time 1 cup 250g
hot water 2nd time 0.5 cup 125g

When making the jujube soup
Add 1 cup or 2 cup hot water to 1 cup of jujube paste. You may adjust the water to make desired the thickness. 

背景音乐
Love of All by Twin Musicom is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Artist: http://www.twinmusicom.org/ 
枣沫糊的做法",2017-11-22T19:07:48Z,168173,6248,,373,PT2M41S,false
38XuHv8Rgig,小高姐的 Magic Ingredients,油泼面 /  裤带面   简单和面的技巧,"油泼面，油泼扯面，裤带面 的做法

一共可以做视频中的3碗
和面：
中筋面粉 2.5杯 （蓬松量法） 365克
盐 1/4 茶勺 2克
室温水 3/4 杯加1茶勺 191克

每碗油泼面的配料:

青菜 1根
酱油 1小勺
葱 半根
辣椒粉 1小勺
盐 1/4 小勺可以适量增加
油 1大勺 

for 3 servings 
dough making：
all purpose flour 2.5cup 365g
salt 1/4 teaspoon 2g
room temperature water 3/4 cup + 1 teaspoon 191g

other ingredients:
for one serving
boy choy 1
soy sauce 1 teaspoon
green onion 1/2 
dried chili powder 1 teaspoon
salt 1/4 teaspoon or more
oil 1 tablespoon 

Meditation Impromptu 03 by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100161 
Artist: http://incompetech.com/ 
油泼面，油泼扯面，裤带面 的做法",2017-11-18T23:02:41Z,2558175,60987,,2497,PT6M13S,false
7oDOloEnt2M,小高姐的 Magic Ingredients,拨面鱼 一根筷子一个碗，做出北方最美味的面食,"拨面鱼 北方面食做法：
面糊：
中筋面粉 1+3/4杯 280克
水 1杯 250克
盐 1/4茶勺 2克
西红柿汤：
西红柿 4 （小）450克
葱 1根 15克
酱油 1汤勺 15克
盐 1/2 茶勺 4克
开水 6杯 1.5千克
豆腐 1小块 100克
香油 适量
白胡椒粉 适量
香菜 2根 15克

flour mixture：
all purpose flour 1+3/4 cup 280g
salt 1/4 teaspoon 2g
tomato soup：
tomatoes 4 (small)450g
green onion 1 15g
soy sauce 1 tablespoon 15g
salt 1/2 teaspoon 4g
boiling water 6 cup 1.5kg
tofu 1 piece 100g
sesame seed oil to taste
white pepper powder to taste
cilantro 15g

Heartbreaking by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) 
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100208 
Artist: http://incompetech.com/ 
拨面鱼北方面食的做法。",2017-11-14T21:44:29Z,877858,25288,,1643,PT4M27S,false
Tg08ClFnTS0,小高姐的 Magic Ingredients,牛肉米线 温暖的早晨就由这碗米线开始吧！,"牛肉米线的做法：
酱牛肉的做法请看前一个视频：https://youtu.be/esz2fBMGkPE
鸡蛋
花生米
米线
青菜

beef noodle ingredients：
please see the previous video for beef making：https://youtu.be/esz2fBMGkPE

Ingredients:
beef and soup
raw peanuts
egg
bok choy
rice vermicelli

背景音乐：
Talkies by Huma-Huma

米线的做法",2017-11-09T19:57:22Z,532912,15350,,423,PT2M21S,false
esz2fBMGkPE,小高姐的 Magic Ingredients,酱牛肉 肉酥 筋软 味道香 三酱牛肉的秘诀,"酱牛肉的做法
牛腱肉 1.4公斤
酱油 一杯 270克
花椒 一汤勺 5克
大料 4个 3克
桂皮 一根 3克
草果 一个 2克
香叶 4片 1克
陈皮 一片 2克
山楂 5个 3克
干辣椒 6个 5克
生姜一块 42克
洋葱 1/4个 60克
甜面酱 半杯 160克
豆腐乳 3 块 25克
盐 请调整盐的用量


beef shank 3 pieces (1.4kg)
soy sauce 1 cup (270g)
Sichuan peppercorn 1 tablespoon (5g)
star anises 4 (3g)
cinnamon stick 1 (3g)
black cardamom 1 (2g)
bay leaves 4 (1g)
dried orange peel 1 (2g)
dried hawthorn fruit 5 (3g)
drid chili 6 (5g)
ginger 1 piece (42g)
onion 1/4 (60g)
sweet bean paste 1/2 cup (160g)
fermented bean curd 3 pieces (25g)
salt, adjustable amount

背景音乐：
NirvanaVEVO by Chris Zabriskie is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://chriszabriskie.com/uvp/
Artist: http://chriszabriskie.com/
酱牛肉的做法",2017-11-06T18:09:17Z,3548520,89033,,3274,PT4M21S,false
pW9tE2Il6gc,小高姐的 Magic Ingredients,鸡蛋饼 不要问我为什么 面粉就是这么神奇,"鸡蛋饼的做法

室温鸡蛋 3个 （165克）
温牛奶 2/3杯 （167克）
中筋面粉 1/2杯加一汤勺 （92克）
盐 1/4 茶勺 （2克）
油 2汤勺（25克）
葱花，辣椒和黑芝麻适量
425°F/220°C 烤20分钟

room temperature eggs 3/ 165g
warm milk 2/3cup/ 167g
all purpose flour 1/2 cup +1 tablespoon / 92g
salt 1/4 teaspoon/2g
oil 2 tablespoon /25g
green onion, fresh chili pepper and black sesame seeds.
425°F/220°C bake for 20 minutes

背景音乐：
It Came Upon a Midnight Clear by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100191
Artist: http://incompetech.com/

鸡蛋饼的做法",2017-11-01T17:52:10Z,3090187,156451,,2141,PT2M15S,false
